"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"236","TSEN34",2070.28635418566,-1.15466521660679,0.45265894313914,-2.55085033468975,0.0107460461450222,0.999826089125179
"237","NBEAL2",342.970752143523,0.676247742531116,0.265167867130729,2.55026278201997,0.0107641750067801,0.999826089125179
"238","KLHL5",1471.93561248078,-1.17399883297333,0.4603511414119,-2.55022465975141,0.0107653522032256,0.999826089125179
"239","SPON1",509.969961762582,0.951129243874758,0.373491306313943,2.54659004853857,0.0108781141665899,0.999826089125179
"240","COL25A1",139.394991410355,-0.8374531667149,0.32901515183696,-2.54533313143551,0.0109173529667604,0.999826089125179
"241","LIMCH1",3416.17293306468,-0.561164787109354,0.220819302883796,-2.54128502255376,0.0110445843009951,0.999826089125179
"242","AC073612.1",3.12994468235063,4.73998615150528,1.86528688666144,2.54115663676223,0.0110486409072485,0.999826089125179
"243","GGT1",23.507783173864,1.28799434370443,0.506938170828313,2.54073261360436,0.0110620481754831,0.999826089125179
"244","AC090023.2",1.8821955086522,3.41418358046153,1.34629217898424,2.53599005755013,0.0112129917570335,0.999826089125179
"245","MFAP3L",138.182014134689,-1.1864198740817,0.468070508605996,-2.53470332411047,0.0112542594387668,0.999826089125179
"246","MRPL19",2052.65343739829,0.646286612994516,0.255256815450468,2.53190737279227,0.0113443954810282,0.999826089125179
"247","TNFRSF14-AS1",78.90222617264,1.20386736398502,0.475501850540133,2.53178271045111,0.0113484292364361,0.999826089125179
"248","SNORA25",6.48559282717824,2.88317065654232,1.13895052460378,2.53142748017551,0.0113599305671088,0.999826089125179
"249","SLC26A8",1.78641324542223,3.72295738062952,1.47095134730528,2.53098607744561,0.0113742363305104,0.999826089125179
"250","TMEM269",2.92313719676835,2.92602673301893,1.15609699971993,2.5309526222521,0.0113753212575704,0.999826089125179
"251","SLAMF7",194.116538607927,1.984412628158,0.784551653830092,2.52935879807317,0.0114271143511465,0.999826089125179
"252","KALRN",338.182753265249,-0.57317363040279,0.226851855667108,-2.52664289968996,0.0115158528857122,0.999826089125179
"253","CADPS2",268.403372877792,-0.571288448192643,0.226173659663814,-2.52588408854422,0.0115407551337542,0.999826089125179
"254","MFSD13A",52.3658957435153,1.47134989042638,0.582959191574298,2.52393291278753,0.0116050073009351,0.999826089125179
"255","FMNL1",131.653604143275,1.01161307157173,0.400844904247318,2.52370196266129,0.0116126334515643,0.999826089125179
"256","PRDX4",10066.1402106293,-0.647391414191257,0.256558565326003,-2.52336698784011,0.0116237024793309,0.999826089125179
"257","PACERR",13.2435013168383,1.65158873244528,0.654718176190702,2.5225949003808,0.0116492512753071,0.999826089125179
"258","AC004890.2",99.5928680933416,0.906702098038465,0.359675309791249,2.52089057368075,0.0117058248215162,0.999826089125179
"259","STMN2",833.276266317724,1.02960311119238,0.408530703121875,2.52025882834374,0.0117268568552185,0.999826089125179
"260","LRRC6",155.250403623223,0.551769887709807,0.21901687543837,2.51930307473075,0.011758739473567,0.999826089125179
"261","ANXA4",2684.34240595624,-0.438606241994868,0.174133370395457,-2.51879488118098,0.0117757233968386,0.999826089125179
"262","AC107959.1",211.12257783475,0.516388425439761,0.205207407767674,2.51642195112367,0.011855315478629,0.999826089125179
"263","YPEL2",192.180793690458,1.53693280650243,0.610867690991636,2.51598313213699,0.0118700863644915,0.999826089125179
"264","ADAM32",56.2590112199011,0.971285740817216,0.386099461326538,2.51563609407827,0.0118817794083459,0.999826089125179
"265","PATL1",2675.38409256727,-1.20041192241032,0.47803500695406,-2.51113810693299,0.0120342605680964,0.999826089125179
"266","PDE1C",489.428523675177,-0.808592671661494,0.322154461570972,-2.50995335504102,0.0120747110145894,0.999826089125179
"267","AC104966.1",7.62582532036212,3.09691159994265,1.23467638114934,2.50827799674906,0.0121321177051148,0.999826089125179
"268","SPOCK1",18859.2993063335,-0.650316117386882,0.259373417450227,-2.50725815999119,0.012167181052866,0.999826089125179
"269","TTC21A",86.6837427492981,0.634985516183678,0.253376342599154,2.50609630587429,0.0122072365513335,0.999826089125179
"270","IGF2BP1",346.20992960188,-0.859491556324125,0.343433392005213,-2.50264411187797,0.0123269428752445,0.999826089125179
"271","PMEPA1",965.515846805727,-0.602049117077191,0.24171858830205,-2.49070260299913,0.0127490784652162,0.999826089125179
"272","ANXA9",2.93728282136669,4.19933852816513,1.68830877062533,2.48730481131704,0.0128715063809285,0.999826089125179
"273","TTC7B",509.595082717369,-0.864272691058938,0.347482544418246,-2.48724059651946,0.0128738301246832,0.999826089125179
"274","EGR2",236.505601115815,1.67940363505025,0.676593926631497,2.48214411768571,0.0130594445142569,0.999826089125179
"275","CYP1B1",8510.08512218,-1.38844421422931,0.559399693880221,-2.48202533790911,0.013063798568906,0.999826089125179
"276","EOMES",3.23906331737409,4.63379924616893,1.86742385293084,2.48138591509174,0.0130872596575998,0.999826089125179
"277","SERTM2",16.2192935487731,1.61104991645064,0.649262709986707,2.48135291257314,0.0130884715649528,0.999826089125179
"278","PDZK1",18.3384437174168,-1.20964015481928,0.487601218549551,-2.48079805546333,0.0131088617070918,0.999826089125179
"279","TLDC1",498.916511209824,0.871524944713781,0.351506777452578,2.47939727088579,0.013160463407738,0.999826089125179
"280","GRK2",2050.37755707295,0.466961454175046,0.188526454904132,2.47690147471611,0.0132528480622481,0.999826089125179
"281","CSNK1E",7590.20302154359,0.324671696000928,0.131122962228174,2.47608573268768,0.0132831677319942,0.999826089125179
"282","PEX11B",988.416605223035,-0.53337406225202,0.215416167952753,-2.47601685296437,0.0132857306731529,0.999826089125179
"283","RSC1A1",20.8609855351523,-0.966324433896759,0.39058575838626,-2.47403908910866,0.0133595078829609,0.999826089125179
"284","EMILIN1",10555.4652284209,-1.02561345827201,0.414666869059988,-2.47334314553989,0.0133855549053085,0.999826089125179
"285","ZNF76",846.367314499204,0.540343065985771,0.21871594495855,2.47052434191834,0.0134915136639313,0.999826089125179
"286","DCAF11",1411.11943899869,-0.253156797975691,0.102473284066565,-2.47046632965568,0.0134937021050215,0.999826089125179
"287","CP",542.723582708991,3.16403553012891,1.28111577874579,2.46974987165212,0.013520755469411,0.999826089125179
"288","SP2-AS1",68.9238921130124,0.703047283895619,0.284728289631323,2.46918662281838,0.0135420573106349,0.999826089125179
"289","TACC1",1802.92227356754,0.906552931915329,0.3672019399067,2.46881302464162,0.0135562029929156,0.999826089125179
"290","CSRNP3",61.1686645679249,1.05513085987921,0.427501202789304,2.46813541808731,0.013581892768361,0.999826089125179
"291","CYP7B1",27.0477050655719,1.51743832175055,0.615046398944857,2.46719324648318,0.0136176843471062,0.999826089125179
"292","RNF133",2.71666433493203,2.6404744517858,1.07048962197436,2.46660443743102,0.0136400945359333,0.999826089125179
"293","AC105339.2",23.7362975219868,1.34707482596497,0.546567588455245,2.464607954109,0.0137163237752734,0.999826089125179
"294","KMT5A",2403.31143648097,-0.336125625056685,0.136606479715195,-2.46053939576994,0.0138728340384514,0.999826089125179
"295","SCARA5",78.9460009741438,1.50466764465525,0.612461857047336,2.45675322853445,0.0140198954579755,0.999826089125179
"296","AL021707.3",88.6497028174704,-0.580627332170789,0.236399901629671,-2.45612340854677,0.014044491810704,0.999826089125179
"297","MYOZ3",20.8589909873575,-1.56673144512966,0.637922237911681,-2.45599126667626,0.014049657176645,0.999826089125179
"298","HELQ",288.104831812569,-0.398603974421477,0.16235228824354,-2.45517928163441,0.0140814341266655,0.999826089125179
"299","RASSF8-AS1",339.565639605365,-0.37011007416517,0.150758291654149,-2.45498983906127,0.0140888570613582,0.999826089125179
"300","MALINC1",73.1800569142811,-0.613881986342677,0.250121036595285,-2.45433968569379,0.0141143583114215,0.999826089125179
"301","NDNF",319.358670925764,0.681669814140681,0.277846822776366,2.45340150853315,0.0141512286420498,0.999826089125179
"302","NDE1",335.138080370913,-0.797753968226738,0.325230443854058,-2.45288835440238,0.0141714315171286,0.999826089125179
"303","SNORA64",20.3059427356543,0.95626404201639,0.390308009689104,2.45002413037358,0.0142846641332971,0.999826089125179
"304","DELE1",643.595839059728,-0.669875359614826,0.273435923150398,-2.44984401426427,0.0142918113418583,0.999826089125179
"305","JMJD4",761.575091897094,-0.541207638477631,0.220936130443475,-2.44961128535785,0.0143010509563575,0.999826089125179
"306","ZNF488",45.1122580642442,1.23544999216278,0.504401439030828,2.44933875394292,0.0143118774756945,0.999826089125179
"307","ARPP21",11.5961295033186,2.80918074627167,1.14700232877714,2.44914999367668,0.0143193803593255,0.999826089125179
"308","KLHL36",745.567726881713,-1.27536213242051,0.520984773454164,-2.44798350624486,0.0143658231702555,0.999826089125179
"309","SMG8",842.65439843571,-0.765120572773617,0.312635850415136,-2.44732192983512,0.0143922223334113,0.999826089125179
"310","CREBBP",947.938216882609,-0.45653601388651,0.186794330816486,-2.44405711828069,0.0145231270309644,0.999826089125179
"311","WFDC2",27.6551102318388,2.19367104994351,0.898239449096309,2.44218961007612,0.0145984770210468,0.999826089125179
"312","ATP6V0A4",1.86027030147287,3.60954638895898,1.47873369310978,2.4409712213753,0.0146478220000815,0.999826089125179
"313","RBM15-AS1",8.03095168188819,1.250138026382,0.51243630696735,2.43959690089183,0.0147036586566748,0.999826089125179
"314","AC018638.4",13.4060711401088,-1.50828018289159,0.61842432546239,-2.43890823952286,0.0147317084668013,0.999826089125179
"315","TSLP",358.908202190055,0.500894971388749,0.205614423101656,2.43608869374454,0.0148470435866375,0.999826089125179
"316","THBD",1596.51479017523,0.585627426855965,0.240419426651967,2.4358573473504,0.014856542168492,0.999826089125179
"317","PNMA2",2282.68821824663,0.61226455691276,0.251982098553024,2.42979386404278,0.0151074123714124,0.999826089125179
"318","WISP2",312.496033862095,1.49646030337769,0.616375602950927,2.42783831192103,0.0151891131458722,0.999826089125179
"319","CSNK2A2",1370.70496650341,-0.925397161342024,0.381960146477793,-2.42275842093862,0.0154031659844378,0.999826089125179
"320","ARHGAP29",1052.70360347137,-1.27252104414429,0.525884046630827,-2.41977495285688,0.0155301150509419,0.999826089125179
"321","AC010271.1",3.15469000613153,3.43885331038685,1.4212972711613,2.41951728196668,0.015541122234884,0.999826089125179
"322","FAM47E",6.54002799531353,2.51596545365925,1.0400533470873,2.41907346455379,0.0155600973213718,0.999826089125179
"323","JCHAIN",12.6949800104235,-1.17776521315256,0.487209036343923,-2.4173714469474,0.01563305495879,0.999826089125179
"324","STX18-AS1",22.6106365343791,1.32637994562692,0.548852931651434,2.41663999431688,0.0156645013078799,0.999826089125179
"325","SH3RF2",187.680629202969,-0.947838208845974,0.392539371082499,-2.41463220933008,0.0157511054779894,0.999826089125179
"326","LINC02018",11.8938057208112,2.1451261308079,0.889113640489681,2.41265686760409,0.0158367209608279,0.999826089125179
"327","CYP4X1",13.8108666279764,2.72045666739919,1.1276359888942,2.41253090021274,0.0158421945091883,0.999826089125179
"328","KLC3",2.97744563873273,2.78682872225007,1.15540098073253,2.41200134734455,0.0158652228987431,0.999826089125179
"329","DNM3",34.2770529683521,1.24395436420935,0.515809380092034,2.41165518158548,0.0158802923351796,0.999826089125179
"330","AL606760.2",17.4668785249064,1.2171570746715,0.504900610131284,2.41068648016688,0.0159225291774016,0.999826089125179
"331","AL122125.1",1.65519810834599,3.24089191747169,1.34679204712426,2.40637886479343,0.01611154624097,0.999826089125179
"332","IRAK1",2878.68233326791,-0.64741436190899,0.269065449208107,-2.40615940773671,0.01612122854266,0.999826089125179
"333","AC245297.3",43.8127065009083,2.56234564527023,1.06506592712581,2.40580942457241,0.0161366801528559,0.999826089125179
"334","VPS26A",3760.50312287213,0.500857606455622,0.208602100424679,2.40101899950173,0.0163494875897868,0.999826089125179
"335","CRCP",451.16521806757,-0.923050251153785,0.384679732376429,-2.39952920173744,0.0164161703778564,0.999826089125179
"336","ACACB",252.867854210244,-0.446916395250893,0.186278770915476,-2.39918050271913,0.0164318124772183,0.999826089125179
"337","CACNG8",8.61362276281803,-2.08853025284872,0.872013046152936,-2.39506766792389,0.0166172981889242,0.999826089125179
"338","LRRC17",584.535149971082,-0.810872902090415,0.338677313070661,-2.39423448455561,0.0166550973021893,0.999826089125179
"339","RBFADN",12.2240666920099,1.09464405827709,0.457928752312429,2.39042438970998,0.0168289139156991,0.999826089125179
"340","MAF1",3468.80155396036,-0.28865497321006,0.12081778637886,-2.3891761458441,0.0168862040955928,0.999826089125179
"341","TEN1",108.013915930345,-0.934993372683192,0.391370887328371,-2.38902126590399,0.0168933244861376,0.999826089125179
"342","OLAH",20.4635792288595,1.42178180290363,0.59534141774711,2.38817888445244,0.0169320979685078,0.999826089125179
"343","SARDH",111.991126326909,0.726806529906678,0.30434152989306,2.38812800264908,0.0169344424765146,0.999826089125179
"344","RCAN2",465.755201777719,0.994423052831866,0.416418061029786,2.38804015938381,0.0169384907480551,0.999826089125179
"345","PABPC1L",296.787614729,0.587275137559521,0.245973364640464,2.3875558169395,0.0169608270057401,0.999826089125179
"346","LINC01569",17.8182982578509,1.8635874894115,0.78110190277726,2.38584425768954,0.0170399656070858,0.999826089125179
"347","SEC22B4P",6.04513646544447,4.01493816088813,1.68434767488657,2.38367542565611,0.0171407127541004,0.999826089125179
"348","AL512770.1",9.14987229940317,1.38157084281965,0.579792834501729,2.38286981246839,0.0171782681961897,0.999826089125179
"349","LOX",29784.7590832307,-0.620169443444083,0.26031906000174,-2.38234358805666,0.0172028382681981,0.999826089125179
"350","GREB1L",25.6046061853999,2.0689250918152,0.868607952186042,2.38188596663005,0.0172242302366324,0.999826089125179
"351","DND1",4.36319470085871,1.78168631762065,0.748653001517825,2.37985597333938,0.0173194058672426,0.999826089125179
"352","PCDHGA4",325.921426093125,-1.17911147240293,0.496214768230689,-2.37621197089153,0.0174914113524014,0.999826089125179
"353","SRSF3",12545.1894233319,0.522456663611845,0.2199211495069,2.37565447790392,0.0175178579969234,0.999826089125179
"354","PGAM1",29729.3865754925,-0.313344417949651,0.131959957699727,-2.37454166712194,0.017570752942599,0.999826089125179
"355","AC090607.2",8.89171128917468,1.14921454240615,0.484079769869762,2.37401894054639,0.0175956478621071,0.999826089125179
"356","HRAT5",8.11327809325789,1.50851936878448,0.635790827639705,2.37266613987602,0.0176602187648353,0.999826089125179
"357","SPRED3",544.027767089909,-0.885673252892624,0.373390550170088,-2.37197554273717,0.017693261849117,0.999826089125179
"358","LIPT1",115.116485031866,-0.68028458965531,0.286898869942862,-2.37116510703159,0.0177321079567489,0.999826089125179
"359","GTF2B",1819.6311813402,-0.287080226464785,0.12109599702054,-2.3706830409604,0.0177552499623757,0.999826089125179
"360","PKD1L1",3.50850341888862,4.59490234432658,1.93931355407557,2.3693447275043,0.0178196356631995,0.999826089125179
"361","CAP2",1989.50482760152,-0.397085574847332,0.167612197790836,-2.36907325410085,0.0178327210646212,0.999826089125179
"362","AC112907.3",31.4182348382818,0.94300902721076,0.398118605325791,2.36866354547553,0.0178524855403067,0.999826089125179
"363","MIR324",7.79214322664621,1.44039267555678,0.609515283965835,2.36317728767162,0.018118999431807,0.999826089125179
"364","WWOX",175.43315655108,-0.663351339925001,0.280792547841835,-2.36242501812638,0.0181558138220846,0.999826089125179
"365","AC104452.1",113.546338908723,1.79364411110483,0.759915822027663,2.36031947106839,0.0182592030369095,0.999826089125179
"366","PCDHGA6",287.069181204882,-0.603713266179263,0.256750158995205,-2.35136472180544,0.0187046896388248,0.999826089125179
"367","NLGN2",1224.74875566282,-1.13520198460578,0.483303381759321,-2.34883931594564,0.0188320317387387,0.999826089125179
"368","SEMA6A-AS1",7.49629465060111,1.55577681704035,0.663100763390751,2.34621478805864,0.0189651748558716,0.999826089125179
"369","PODXL",1068.48955635852,-1.42250411255091,0.606328292197582,-2.34609555723546,0.0189712429702326,0.999826089125179
"370","TENM4",304.173019507308,-1.15835307510518,0.493845848824891,-2.34557621140582,0.0189976942806316,0.999826089125179
"371","TPST1",570.127789913574,0.732663104297882,0.312361953421455,2.34555808181073,0.0189986182389838,0.999826089125179
"372","CYP19A1",16.0521234389924,1.67985345394827,0.716203491659255,2.34549743684785,0.0190017092400028,0.999826089125179
"373","SPG21",1283.00593152325,-0.994325931074166,0.423968611925761,-2.34528194565563,0.0190126961250329,0.999826089125179
"374","AP001469.2",1.69896294820079,2.81484588168663,1.20026401646012,2.34518892767302,0.0190174403916367,0.999826089125179
"375","SLC15A2",2.95039185173148,3.00405333746026,1.2811105916695,2.34488213351313,0.0190330953841862,0.999826089125179
"376","SEMA6D",110.825981153678,0.604317811907756,0.257791160399721,2.34421463858855,0.0190671950283854,0.999826089125179
"377","CKMT2",15.7917039699269,1.75659569707096,0.749396037404729,2.34401519276018,0.019077394275939,0.999826089125179
"378","IRF2",1615.85468638717,-0.781866943926686,0.33389274061732,-2.34167098835729,0.0191976299961617,0.999826089125179
"379","AL139011.1",23.3629950288077,0.846197994925218,0.361509857707192,2.34073283725116,0.0192459336227953,0.999826089125179
"380","DACT1",2520.78059889704,-0.67129448687193,0.286933663124299,-2.33954594090665,0.0193071968508979,0.999826089125179
"381","GATD1",726.150598981186,0.403881370603726,0.172670670974271,2.33902705262498,0.0193340334513321,0.999826089125179
"382","ERBB3",23.5149252875841,2.09830327753645,0.897350399602929,2.33833213699457,0.0193700251405519,0.999826089125179
"383","AC007365.1",2.64648734064745,3.32306375578203,1.42221357073599,2.33654341665602,0.0194629375588456,0.999826089125179
"384","TRIB2",893.447253799826,-0.735279869855663,0.314999436427838,-2.33422598527127,0.0195838919428531,0.999826089125179
"385","AL133353.1",4.68275364709092,5.32198969944254,2.28005006912304,2.33415475015841,0.0195876203166789,0.999826089125179
"386","POSTN",1954.92342338144,-1.48398186869482,0.635820018267284,-2.33396531417636,0.0195975382213764,0.999826089125179
"387","CCL3L1",1725.07545560235,1.69611269255338,0.726774251471314,2.33375451747181,0.0196085796207281,0.999826089125179
"388","AL445423.1",4.56494178023655,1.57305142676612,0.674696860904408,2.33149362019781,0.0197273460882735,0.999826089125179
"389","ZCCHC12",2.44241914222312,4.13809092949783,1.77540291107231,2.33078976253255,0.0197644482079442,0.999826089125179
"390","ZDHHC15",42.7840851140444,1.01850367346678,0.437037971318307,2.33046952509528,0.0197813488922084,0.999826089125179
"391","ABAT",561.410575717243,-0.663341486844657,0.284735217975855,-2.32967839932224,0.0198231550393039,0.999826089125179
"392","PLEKHG6",14.6501133724382,1.4877917621717,0.639608061306569,2.32609914129677,0.0200132623574824,0.999826089125179
"393","SUN1",4357.97485561117,0.301024240648966,0.129545036827098,2.32370338549318,0.0201413968960224,0.999826089125179
"394","AC090673.1",65.1017399238608,0.759103197125739,0.32713130084417,2.3204847569366,0.0203146685711363,0.999826089125179
"395","FAM71F2",47.2276602356734,0.951274255328487,0.409964237724461,2.32038350615315,0.0203201403393103,0.999826089125179
"396","AL358781.1",31.6254264449085,-2.43484782536121,1.04998303282795,-2.3189401630647,0.0203982810203475,0.999826089125179
"397","TARBP1",275.018931617592,-0.881585840620769,0.380271646162901,-2.31830547850816,0.0204327248868964,0.999826089125179
"398","ARTN",9.57779889917546,1.81269856920708,0.781925367247752,2.31825011073305,0.0204357320598795,0.999826089125179
"399","ETV3",303.574001029956,1.11467445119057,0.480845213625909,2.31815648696,0.0204408178973913,0.999826089125179
"400","MIPEPP3",16.9373593803665,2.35274816358889,1.01542621076899,2.31700554765781,0.0205034295669377,0.999826089125179
"401","KCND2",107.292068325768,0.905508351245962,0.390823338142663,2.31692497062553,0.020507819255544,0.999826089125179
"402","H1FX-AS1",27.7341353040055,1.22786632096749,0.530152754181019,2.31606138284483,0.0205549174192617,0.999826089125179
"403","ATP8B4",37.1451637398048,1.08206647435403,0.467231530787611,2.31591064183958,0.0205631481616355,0.999826089125179
"404","PCDH1",30.8902925211293,-1.15172960753545,0.497798431252581,-2.31364651880767,0.0206871197509395,0.999826089125179
"405","AC026691.1",34.049464357189,-0.542989098170962,0.234738990962172,-2.31316108135808,0.0207137844500868,0.999826089125179
"406","YY2",111.322988535513,-0.630372514158919,0.272653572586152,-2.31199066338929,0.0207781978390765,0.999826089125179
"407","KLHL23",68.3979225253919,0.640773204446258,0.277347448785532,2.31036271381662,0.0208680815608644,0.999826089125179
"408","CD27",7.40970241922675,1.44358432764581,0.624852882742069,2.31027873522942,0.0208727274351508,0.999826089125179
"409","GANAB",28273.6957544045,-0.492553544021413,0.213335390816833,-2.30882247026848,0.0209534345897317,0.999826089125179
"410","PLA1A",253.34556218709,-2.06138472605468,0.893591698560625,-2.30685303967697,0.0210630142236105,0.999826089125179
"411","AC130304.1",13.3613972617333,-3.06252203926651,1.32759613062462,-2.30681753932623,0.021064994045127,0.999826089125179
"412","IFIT1B",5.64300009663124,-1.82326474880386,0.790423058471102,-2.30669478738457,0.021071841056328,0.999826089125179
"413","SCN5A",5.80031233725746,3.04334152818622,1.32018497368189,2.30523872703883,0.0211532070453346,0.999826089125179
"414","WIF1",13.0187299289586,1.37925544374147,0.599190162038098,2.30186597031241,0.0213427318072241,0.999826089125179
"415","TREM1",354.542018645639,1.05538332773125,0.45863341854486,2.30114789951362,0.021383272645708,0.999826089125179
"416","AC073264.3",62.1742494259708,-0.940063219080202,0.408708369215458,-2.30008311521663,0.0214435116776517,0.999826089125179
"417","PROCA1",61.2995811149076,0.609020079331591,0.264805224053344,2.29987939818327,0.0214550535754766,0.999826089125179
"418","ATP2C2",8.01947200659533,2.5097694557441,1.09163977313727,2.29908209420702,0.0215002780728135,0.999826089125179
"419","MOB1B",906.982913756974,-0.86825578704249,0.377813846250934,-2.29810472977165,0.0215558291317253,0.999826089125179
"420","RF02216",10.0024398248663,3.24639669604931,1.41288849422273,2.29770198378978,0.0215787565798991,0.999826089125179
"421","YAF2",680.176212874126,0.482434207599046,0.210052467133514,2.29673192694472,0.0216340669612063,0.999826089125179
"422","ZBED6CL",20.2698340820436,-1.26411914509606,0.550883390669337,-2.29471275864776,0.0217495911351886,0.999826089125179
"423","AC010619.2",18.1162280816389,2.11914372886672,0.923982907903298,2.29348801881571,0.0218199243623611,0.999826089125179
"424","HERC1",1578.0491460923,-0.477102044821787,0.208068498323245,-2.29300470117579,0.0218477342973929,0.999826089125179
"425","MAMDC4",196.50353871344,1.22685914133049,0.535077551052177,2.2928622942936,0.0218559342220513,0.999826089125179
"426","PDLIM2",2215.15965984736,-0.475654417504911,0.2074569662173,-2.29278595063754,0.0218603312654404,0.999826089125179
"427","NOC2LP1",45.5276012424921,1.0783507377879,0.470323732311994,2.29278402024708,0.0218604424570277,0.999826089125179
"428","AC008467.1",4.64360644998849,2.31490879668564,1.01031834866389,2.29126670791145,0.0219479928694177,0.999826089125179
"429","ACSL4",3023.08849321952,1.07009622535872,0.467089065527385,2.2909896727094,0.0219640109648877,0.999826089125179
"430","IGFBP1",2767.73800078251,2.30955017698261,1.00848074059799,2.29012819383455,0.0220138864299434,0.999826089125179
"431","SGCD",372.47226198199,-0.758933008863468,0.331417883298522,-2.28995792656085,0.0220237557350305,0.999826089125179
"432","METAP2",5623.76566398116,-0.44975251933942,0.196466197578508,-2.28921068806097,0.022067113898769,0.999826089125179
"433","GRIA3",333.193626034858,-0.65418111914538,0.285854548494726,-2.28851044207698,0.0221078127175649,0.999826089125179
"434","SLC16A14",29.4104919667535,-1.36219346574453,0.595270550312033,-2.2883602506969,0.0221165504510735,0.999826089125179
"435","AC018653.3",7.00580322964507,1.87966633013469,0.822021284198179,2.28663949008104,0.0222168742587655,0.999826089125179
"436","GSDMC",62.2939091482298,-1.63320422701545,0.714499978122034,-2.28580024775943,0.0222659471914474,0.999826089125179
"437","USP9Y",607.247431220357,-1.31861864257963,0.577107284324933,-2.2848761025813,0.0223200936563921,0.999826089125179
"438","SLC8A3",64.6364588798225,0.811826449346812,0.35572797382762,2.28215521149936,0.0224801783129342,0.999826089125179
"439","SNAP23",1125.86024768268,-0.297006304986139,0.130430792816887,-2.27711799163185,0.0227791805819258,0.999826089125179
"440","CD1D",27.9511607807943,2.05151094304737,0.90127252422163,2.27623819423445,0.0228317570615124,0.999826089125179
"441","ADORA2A",624.528953567868,1.72838821310005,0.759477240938513,2.27576037823625,0.0228603553830617,0.999826089125179
"442","AC069368.1",111.519375821067,2.09112068393647,0.919413695822254,2.27440671532125,0.0229415440657189,0.999826089125179
"443","AIDA",3020.32244401965,-1.05686748584796,0.464728514643275,-2.27416104789527,0.0229563052900522,0.999826089125179
"444","AC006058.1",1322.25351383974,0.738243733404193,0.324907991342787,2.2721624369815,0.0230767011158004,0.999826089125179
"445","AC016722.2",32.1666868509258,0.564812530734087,0.24887620349644,2.26945173061581,0.0232408694033818,0.999826089125179
"446","PSG1",2.90938592296632,3.03552203498051,1.33762577942011,2.26933577513472,0.0232479145642581,0.999826089125179
"447","SLC38A1",571.178238172549,0.835979873232193,0.368740679811623,2.26712136469257,0.0233828127821462,0.999826089125179
"448","TPRA1",1243.04397134292,1.31967809422119,0.582102116551148,2.26709035528001,0.0233847066381168,0.999826089125179
"449","RNASEH1",887.473469366819,-1.20651395741752,0.53225072918876,-2.26681503895063,0.0234015270328135,0.999826089125179
"450","UNKL",678.777346799583,-0.643167649218446,0.283955743232124,-2.26502778882933,0.023510974287755,0.999826089125179
"451","LINC01311",15.4203060430066,1.23751404051336,0.546410920854575,2.26480473446233,0.0235246647767768,0.999826089125179
"452","AP000695.1",54.048498193567,-0.842761423165325,0.372409968099872,-2.26299373098229,0.0236360757385335,0.999826089125179
"453","SIM1",82.3131344949892,1.79101337149261,0.791524586491596,2.26273877281717,0.0236517971928247,0.999826089125179
"454","AC093535.1",2.00918998753442,3.32135007136991,1.46855745403479,2.26164121958229,0.0237195791278186,0.999826089125179
"455","HIKESHI",1040.75333851778,-0.657003784326716,0.290521220361982,-2.26146573220402,0.0237304323684609,0.999826089125179
"456","AC020917.4",6.50034162341969,1.42415979452911,0.630943741276152,2.25718982749333,0.0239962157848574,0.999826089125179
"457","TRPM4",659.356605292632,0.603436037287277,0.26736811833057,2.25694836413217,0.0240113014649198,0.999826089125179
"458","AC025265.1",6.13402337057108,2.49856939301587,1.1072234046822,2.25660818083322,0.0240325687327341,0.999826089125179
"459","HEXA-AS1",8.48453186276506,-1.40932222366157,0.624891016079939,-2.25530882569334,0.0241139510425236,0.999826089125179
"460","SLC22A20P",9.50423652429851,1.09233082438986,0.484839966082497,2.25297190991883,0.024260920158751,0.999826089125179
"461","CCL4",124.878286654159,2.00883240400649,0.892075023107985,2.25186486783111,0.0243308128796364,0.999826089125179
"462","BUD31",3288.57875967143,-0.330577941520946,0.146884695042353,-2.2505948725674,0.0244112084762812,0.999826089125179
"463","AC018665.1",64.6268121774392,0.584091081692583,0.259751185121359,2.2486560799316,0.0245343855073148,0.999826089125179
"464","LINC01483",106.094521703986,0.987657369000068,0.439661840662042,2.24640229753134,0.0246782513084211,0.999826089125179
"465","FOCAD",336.193748281829,0.746841929212512,0.332474975101915,2.24631020419982,0.0246841454150883,0.999826089125179
"466","RAB38",215.196399662598,0.634636394825568,0.28285672060552,2.24366737147692,0.024853810959995,0.999826089125179
"467","REM1",7.36196512229847,2.74534301046445,1.22361694845272,2.24362944133453,0.0248562533465836,0.999826089125179
"468","MYOZ2",2.42930986177942,4.24945558166233,1.89467251635805,2.24284436754837,0.0249068522829001,0.999826089125179
"469","FGFR1OP2",1608.89714289692,-0.539691490642908,0.240796515095054,-2.24127616809514,0.025008191688319,0.999826089125179
"470","C10orf55",46.6757888064726,0.786458709994987,0.35105429870726,2.24027654095415,0.0250729752458737,0.999826089125179
"471","FAM157A",76.9275411968701,0.673837561615227,0.300829573783758,2.23993124459098,0.0250953868533169,0.999826089125179
"472","SCARF1",223.736968537607,0.537488126387462,0.24014268643535,2.23820318813732,0.0252078078547837,0.999826089125179
"473","LINC02274",3.00343389954619,-3.3502277762376,1.49796855619633,-2.23651408594621,0.0253181156621833,0.999826089125179
