"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC02541",8.49649113415887,3.06006928414138,1.27870191994144,2.39310603700471,0.0167064120584891,0.999994274611978
"LINC01260",3.6048936480973,5.07657249907546,2.12330141204879,2.39088641408524,0.0168077518608156,0.999994274611978
"CTBP1-DT",337.339376925407,1.32367805223673,0.554914224740178,2.38537415914416,0.0170617585323216,0.999994274611978
"MET",2160.78039404236,-1.27086128295657,0.533648517392113,-2.38145753532145,0.0172442788288348,0.999994274611978
"AL713999.1",68.7143097875204,9.30267002742198,3.90735434576184,2.38081044211213,0.0172745985856675,0.999994274611978
"AL357673.1",5.41247518906122,5.62449503658702,2.36286520927694,2.38037066799429,0.0172952310178612,0.999994274611978
"WSCD1",76.5860432425565,1.16469834803086,0.489668334126139,2.37854536807935,0.0173810979377166,0.999994274611978
"SYCP2",73.581119330441,1.24776384367856,0.525026022465518,2.37657523682173,0.0174741973947033,0.999994274611978
"KRT83",3.92031992656061,-5.65660629964067,2.38387869179129,-2.37285828306565,0.0176510348894412,0.999994274611978
"AC073052.2",6.96439490423767,-6.49150028446478,2.73703574442374,-2.37172652848621,0.0177051897482289,0.999994274611978
"AC024937.2",6.16652214254409,4.82278296344234,2.03675306724732,2.36787809037663,0.0178904298187156,0.999994274611978
"SEC16B",123.08073568088,-0.961757482501489,0.406534082059434,-2.36574871565352,0.017993652677957,0.999994274611978
"C3",199.885637302543,1.13007693711154,0.477813835360806,2.36509881773975,0.0180252606454608,0.999994274611978
"DIO3OS",3.08231728126128,4.83120874248174,2.04367685260228,2.36397879455844,0.0180798474220335,0.999994274611978
"KALRN",504.866589357875,-0.73692418794003,0.311920593146978,-2.36253778727841,0.0181502909817162,0.999994274611978
"CHCHD4P3",6.61743033213483,-2.76581676485193,1.17412012134802,-2.35565059704152,0.0184903004428925,0.999994274611978
"AKAP8",1483.81479561028,-0.650866741594038,0.276341333069902,-2.35529999932872,0.018507757014589,0.999994274611978
"ZNF827",736.372019410109,-1.35787127681063,0.577020835671304,-2.35324479267874,0.0186103779407895,0.999994274611978
"NPHP3-ACAD11",100.630797856186,-2.01135748130097,0.855732449925136,-2.350451337304,0.0187506592915594,0.999994274611978
"FOXG1",48.9077787321685,-1.66563004586428,0.708820293673029,-2.34986224397324,0.0187803601179455,0.999994274611978
"AC020912.1",2.58924273868901,-5.05641910002393,2.15205441446346,-2.34957771794286,0.0187947200439786,NA
"PLEKHG4B",82.035522330074,-1.20864917552676,0.514655143335117,-2.34846419234121,0.0188510116615474,0.999994274611978
"DCTPP1",1970.26599010083,-0.760740161687169,0.323940126347737,-2.34839743462514,0.0188543911180299,0.999994274611978
"CSRNP3",170.88258004006,0.825638692306932,0.351643575026459,2.34794192456043,0.0188774644173803,0.999994274611978
"CS",4829.08940421563,-0.927326422151471,0.395221910166756,-2.34634365731445,0.0189586181132725,0.999994274611978
"JADE2",732.628537609337,1.05250246490588,0.448643494987619,2.34596617729836,0.0189778295325426,0.999994274611978
"ATP13A1",1843.00014376777,0.84784659711373,0.361701468998927,2.34405074289661,0.0190755759661826,0.999994274611978
"PURA",1026.20171312692,-1.1338969738673,0.483747383233725,-2.34398575200035,0.0190789002194863,0.999994274611978
"RPS4Y1",8015.5160043265,0.586441134466786,0.250358321639529,2.34240719711788,0.0191597982379848,0.999994274611978
"PATL2",9.5014208855719,2.12096109565869,0.905734812621804,2.34170208111931,0.0191960309044408,0.999994274611978
"HSPB2-C11orf52",11.070815307448,-2.62177379561095,1.11964061238171,-2.341620843883,0.0192002091572185,0.999994274611978
"AL022238.4",339.489342643706,0.684093926333216,0.292307600743099,2.34032206002898,0.0192671171813089,0.999994274611978
"PLD5",29.5476984905592,-2.31782352836208,0.991363712868407,-2.33801529980929,0.0193864544767291,0.999994274611978
"KCTD20",4222.02403833669,1.28512278493256,0.550715184887575,2.33355247902763,0.0196191673670708,0.999994274611978
"ZBTB7B",929.182024278137,-1.29334880929103,0.554500302075132,-2.33245825917654,0.0196765963305585,0.999994274611978
"MARCH7",1610.14521368456,1.07595770887799,0.462175541541296,2.32802823206483,0.0199106046015884,0.999994274611978
"AC105052.1",101.686672247465,-1.76472238088489,0.758276753943782,-2.3272800751264,0.0199503635362702,0.999994274611978
"ELOA",1422.66505569122,-0.913395803124104,0.392596046575553,-2.32655374676149,0.0199890287294778,0.999994274611978
"TNFSF12-TNFSF13",42.195769289048,-9.08416299623837,3.90800965660575,-2.3244986052896,0.0200987862301357,0.999994274611978
"RPL26P30",58.7843594205216,-1.28480030688521,0.553196977423592,-2.32250059078218,0.020205996646139,0.999994274611978
"PLB1",36.4557300952629,1.2541494340871,0.541049407622553,2.31799428373465,0.0204496317261031,0.999994274611978
"PAQR7",143.781989103176,1.12766194708972,0.486610884561758,2.31737920968474,0.020483083855888,0.999994274611978
"GRPEL2",752.523002715802,1.01091332009024,0.436260656321212,2.31722321378879,0.0204915756126287,0.999994274611978
"PDXDC2P",55.5573044964484,2.22378549288668,0.960918561700093,2.31422888631923,0.0206551702495477,0.999994274611978
"NR2E3",2.81972432398747,4.6919332377137,2.0335281015661,2.30728714006964,0.0210388179579822,0.999994274611978
"INE1",21.6861694791337,1.6760954624033,0.726664160671023,2.30656134307703,0.0210792866794083,0.999994274611978
"PKNOX2",87.4087700275597,2.13265140861185,0.925370417357345,2.30464619206461,0.0211863967171955,0.999994274611978
"OSGIN1",630.729751498842,1.52108257571995,0.660166110561345,2.30409066958399,0.0212175543998102,0.999994274611978
"LINC01016",8.93209676942847,2.64037011800328,1.14614453075839,2.30369734980647,0.0212396387193904,0.999994274611978
"LINC00882",77.7615559356301,1.12841642870614,0.490251703641001,2.30170832722379,0.0213516262809808,0.999994274611978
"PIP4K2B",324.84788022658,-0.929764094394843,0.404318169990677,-2.29958523609335,0.0214717293199891,0.999994274611978
"MT-ND5",37191.7956419144,0.550396041103339,0.239525278102133,2.29786202719134,0.0215696431182933,0.999994274611978
"AC072022.1",2.87395275876258,4.71969348608497,2.05746568124897,2.29393546103764,0.0217942061517176,0.999994274611978
"JCHAIN",19.8522856324885,-1.66821213399904,0.727397214155093,-2.29339912435154,0.0218250370069941,0.999994274611978
"ABCE1",2690.56097780879,1.30240954878025,0.568150547427014,2.2923669697732,0.0218844763425902,0.999994274611978
"ITGA9",36.3548428158643,1.43858978786626,0.628383985775186,2.28934826544249,0.0220591254633525,0.999994274611978
"PHF21A",761.587356139029,-0.698903337367296,0.305399760465254,-2.28848685507339,0.0221091847476817,0.999994274611978
"PDLIM2",3423.1873311994,-0.807055483641165,0.353042581714823,-2.28600040176763,0.022254235054873,0.999994274611978
"CKLF",1363.41878258958,-0.810944410135498,0.35499461968238,-2.28438507282467,0.0223489100647254,0.999994274611978
"TMEFF1",144.837391778353,-0.891215513755979,0.390318577627414,-2.28330283219751,0.0224125363120605,0.999994274611978
"KLF8",107.375747876638,1.32729928515842,0.581329905710773,2.28321177376136,0.0224178969240672,0.999994274611978
"CKAP5",1413.7717996387,-1.65865762264977,0.727165839500733,-2.28098946973168,0.0225490700046866,0.999994274611978
"TSLP",438.629071878201,0.684228173930827,0.300017213429656,2.28062972157181,0.0225703670148496,0.999994274611978
"USB1",1479.82545679909,-0.707508810879343,0.310294327447685,-2.28012164031142,0.0226004750915778,0.999994274611978
"CYB5R3",21471.3019892765,-1.22942723220418,0.539713765220741,-2.27792454339449,0.0227310736983674,0.999994274611978
"ROBO4",296.741504011434,0.777234929086686,0.341280743912426,2.27740633759908,0.0227619719999246,0.999994274611978
"TMEM178B",70.1445340117191,1.89923727698526,0.835262517336109,2.27382078995054,0.0229767637259087,0.999994274611978
"STMN2",1966.16663609576,1.28156794940131,0.564218778648573,2.27140250891851,0.0231226226756424,0.999994274611978
"EPHA7",123.297877183896,1.93779804292719,0.853457257080995,2.27052734844024,0.0231756058924641,0.999994274611978
"TSC22D4",1458.51879161085,-0.913962253465367,0.402558453083868,-2.27038395657526,0.0231842970437363,0.999994274611978
"HDAC3",2476.06663426909,-0.622356135377,0.27427259863583,-2.26911524692025,0.0232613184157347,0.999994274611978
"AP002840.2",21.2787437302079,1.84070153599387,0.811586359347042,2.26802916879333,0.0233274289007626,0.999994274611978
"AC083805.3",3.08200796574035,4.83233380589555,2.1309359767945,2.26770482948281,0.0233472033077482,0.999994274611978
"PPP6R2",2273.68267258186,-0.986164336494611,0.434895697995458,-2.26758816203537,0.0233543198779271,0.999994274611978
"AC027796.3",6.19344838774884,-6.3155829515447,2.78843513239092,-2.26492016191514,0.0235175792805238,0.999994274611978
"MT-CO1",128439.629705321,0.581420385400534,0.256711980731628,2.26487436910225,0.0235203900435638,0.999994274611978
"MALAT1",642.660727822024,0.710641654069367,0.314072232503907,2.26266947703034,0.0236560717383116,0.999994274611978
"ZBED6",1693.01082190323,-1.62055723520583,0.716810029319687,-2.26079040320331,0.0237722391530379,0.999994274611978
"DNER",25.3970068641991,-1.9938133698857,0.882138997516066,-2.26020318283161,0.0238086434203069,0.999994274611978
"SNX15",716.834114223963,0.705618394393182,0.312476386993223,2.25814949149577,0.0239363409747278,0.999994274611978
"ADGRE2",380.731036249102,0.757256078196711,0.335370728946177,2.25796711769154,0.0239477095551805,0.999994274611978
"PIPSL",113.32800216234,1.18318776210997,0.524258391453907,2.25687901499998,0.0240156356455523,0.999994274611978
"LIPC",17.4131146070838,1.76493651026511,0.782639899350463,2.25510673776009,0.0241266298322969,0.999994274611978
"DDX46",2920.01681158878,0.749579450895265,0.332425689210588,2.25487823361453,0.0241409729102563,0.999994274611978
"DNAJB4",1779.33145012758,-0.933048332399462,0.413829009390137,-2.25467115941075,0.0241539772273967,0.999994274611978
"ISLR2",19.1662937793597,-2.1542018225027,0.956142515468488,-2.25301331930333,0.0242583091717246,0.999994274611978
"AC010733.2",39.9817646752646,2.09019935547378,0.929987546740777,2.24755628481163,0.0246044977436987,0.999994274611978
"WASH2P",145.83711767099,1.35116305474478,0.601413275232772,2.24664654138507,0.024662625252058,0.999994274611978
"LOXL1",27413.6268451836,-0.595866243005772,0.265244265325992,-2.24648115303619,0.0246732054107991,0.999994274611978
"AP003721.4",2.76060347282803,4.65591217638689,2.07359448792516,2.2453339857426,0.0247466998262931,0.999994274611978
"AVL9",712.599498144574,-1.26192273208436,0.562596664860231,-2.24303272824744,0.0248947040863675,0.999994274611978
"LINC02019",31.2618811302212,1.43822197149305,0.641382516029704,2.24237788768543,0.0249369596893255,0.999994274611978
"KDM5D",309.869863965189,0.940020048804545,0.419591072825338,2.24032423396159,0.0250698810733008,0.999994274611978
"SMIM17",2.76392645771818,4.65140374768365,2.07799571862939,2.2384087252844,0.0251944135626172,0.999994274611978
"AL390726.6",6.1163447010736,3.24813670465732,1.45196190334601,2.23706744451908,0.0252819323349173,0.999994274611978
"FN1",589147.441026327,-0.744018348012398,0.332740435354353,-2.23603226106275,0.0253496579958187,0.999994274611978
"MDFIC",5669.5345676416,-0.786706961133787,0.352189318181086,-2.23376156096047,0.0254987659968,0.999994274611978
"MT-ND2",45262.0341178094,0.743324653616887,0.333116469971912,2.23142570428764,0.0256529437803557,0.999994274611978
"ACSL4",1546.30523946685,1.35555381332484,0.609253273954837,2.22494301019599,0.0260850641931922,0.999994274611978
"EEF1E1-BLOC1S5",7.73959812288745,6.15000249692717,2.76518464269972,2.22408384668402,0.0261428034918468,0.999994274611978
"TRIM32",902.576354974065,-1.2995545743398,0.584879026187631,-2.22192028804757,0.026288693064273,0.999994274611978
"POMC",52.4705916354084,-2.32950569700309,1.04897698255919,-2.22074052694636,0.026368540816654,0.999994274611978
"KIRREL1",1588.77901906582,1.44809870998805,0.652565598650412,2.2190852735463,0.0264809237223511,0.999994274611978
"FBXL15",198.30590337002,-1.49318055909932,0.67347948532783,-2.2171136487884,0.0266153263400028,0.999994274611978
"KCND2",164.963223394908,1.16195789461529,0.524552915289082,2.21513952310213,0.0267504893658609,0.999994274611978
"LINC01354",3.41087850797082,-5.45413730753072,2.46251345482048,-2.21486599265235,0.0267692639303347,0.999994274611978
"AC098650.1",12.4403646660063,2.77127622307423,1.25195027647295,2.21356732384101,0.026858557211337,0.999994274611978
"TGFB1",9628.17298594003,-0.846178982143966,0.382367001872853,-2.21300211053605,0.0268975001424779,0.999994274611978
"MTATP6P1",12125.5393550399,0.787199392787289,0.355773790404394,2.21264020571192,0.0269224608075882,0.999994274611978
"FBXO7",6426.81895933557,0.500429663354546,0.226976478343201,2.20476441879527,0.0274706300651856,0.999994274611978
"ZNF287",298.82437578435,-1.0141617435366,0.459995778568377,-2.20471967523905,0.0274737716027179,0.999994274611978
"PFN1P1",79.0460376775467,1.39321529940965,0.632879610690833,2.20139071614087,0.0277083756716116,0.999994274611978
"PRUNE2",722.823758365587,0.674150829903421,0.30662284108181,2.19863212905117,0.0279040904992608,0.999994274611978
"ANKDD1B",2.68270702837255,4.63688915805171,2.10969569252252,2.19789478382424,0.027956604710678,NA
"CACNA2D3",130.129139921536,1.56499141241229,0.7128704271919,2.19533782398158,0.0281393735838382,0.999994274611978
"TRAM2-AS1",178.421290654441,1.34103651073912,0.611248738019535,2.19392929150925,0.028240493224625,0.999994274611978
"AC005699.1",2.73389819031164,4.67300398564932,2.13313577210256,2.19067348959382,0.0284754288456294,0.999994274611978
"TNIK",375.42268923133,-0.679409103717038,0.310748323531421,-2.18636450229583,0.0287889485061747,0.999994274611978
"AC012184.3",25.4132773129018,1.36627524075541,0.624913094099593,2.18634439517388,0.0287904184289094,0.999994274611978
"HIST2H3PS2",9.71566731124295,3.47452409736386,1.58946835705578,2.18596619551448,0.0288180785979569,0.999994274611978
"GABRB2",54.6467413152833,1.42160064714419,0.650836250359502,2.18426777297506,0.0289425774088635,0.999994274611978
"PRDX4",10629.7171304196,-0.652530026693893,0.298750825594972,-2.18419489015422,0.0289479302546956,0.999994274611978
"MT-CO3",67041.7335756165,0.69897839118582,0.320159330012925,2.18322043326866,0.0290195807090744,0.999994274611978
"RALGPS2",1537.05580552007,1.02274659114926,0.468464573185588,2.18318876109354,0.0290219120789625,0.999994274611978
"STBD1",1194.06919511561,1.08164583506176,0.495700704219705,2.18205426349838,0.0291055281468069,0.999994274611978
"CD93",11.3497438821,3.07589149495103,1.41035971117968,2.18092694407601,0.0291888204478296,0.999994274611978
"AREL1",573.000610029971,-1.67572126796992,0.769001378385322,-2.17908746989302,0.0293251709108068,0.999994274611978
"SPTY2D1OS",17.7112510911154,-2.23147839769071,1.02462129574378,-2.17785674274011,0.0294167038574129,0.999994274611978
"SCARA5",165.566172983917,1.84942931128327,0.852841590434362,2.16854962519046,0.0301168931796603,0.999994274611978
"AL355353.1",4.66138202960827,3.43588803426237,1.58532319118379,2.16731077509611,0.0302111654503964,0.999994274611978
"MT-CYB",50403.8703043561,0.792329920647185,0.365719828140708,2.1664942933921,0.0302734354621648,0.999994274611978
"DOCK3",152.441859009873,0.695032851623305,0.321105892168443,2.16449734674663,0.0304262000053707,0.999994274611978
"RAB8B",1425.56467159667,-0.804948654146422,0.371916795063458,-2.16432456084453,0.0304394490378784,0.999994274611978
"C10orf55",56.6777914641131,1.24975321566179,0.577458018138869,2.16423216304055,0.0304465360331067,0.999994274611978
"WASF3",1538.25346870256,-0.887199754300942,0.410262883382748,-2.16251528041167,0.0305784805713858,0.999994274611978
"CHIC2",226.16977730782,-1.34254001018177,0.622149692769494,-2.15790512441703,0.0309352090073373,0.999994274611978
"CLASP2",1107.05481782189,-0.76981059075479,0.356868307731773,-2.15712792107443,0.0309956986397155,0.999994274611978
"CISD2",1114.20276490815,1.44435513329522,0.669763446520043,2.15651532014744,0.0310434488113086,0.999994274611978
"MLLT1",1179.73365669023,-1.04926172326923,0.486699005036619,-2.15587398455907,0.0310935063881225,0.999994274611978
"SINHCAF",654.132165223769,-0.804741025891814,0.373279681804943,-2.15586613769225,0.0310941192811335,0.999994274611978
"GPER1",456.509458413898,-0.817073868485921,0.379005291082324,-2.15583763000407,0.0310963460103428,0.999994274611978
"AP000944.2",27.2139106968426,-2.11941391709029,0.983702828777337,-2.15452660609358,0.0311988977706124,0.999994274611978
"AC233992.2",6.02367181097383,3.88268662907985,1.80215038248565,2.15447426963591,0.0312029976837809,0.999994274611978
"AC009053.1",130.219148154787,1.57133044317445,0.729609526034719,2.15365943988467,0.0312668891585887,0.999994274611978
"OTULINL",27.6909220254103,1.53488279447945,0.713716774928913,2.15054885690802,0.031511825762758,0.999994274611978
"SNORA25",5.02584601210105,4.50911648447438,2.09715589930346,2.15011029269308,0.0315464916552971,0.999994274611978
"CRYZL2P",214.77924645968,0.756869466546825,0.352253505140584,2.14864992257425,0.0316621611260837,0.999994274611978
"MT-ATP6",18304.1015115998,0.75307434499236,0.350495349215472,2.14860010747075,0.0316661131670328,0.999994274611978
"AL049839.2",4.11964426408741,5.26247154164512,2.4505174156685,2.14749403860471,0.031753971280263,0.999994274611978
"FO538757.1",36.5111962519834,8.39108946526915,3.90787851250797,2.14722372725041,0.0317754746150831,0.999994274611978
"ZNF331",786.00649003462,0.926735157695377,0.432289953313475,2.14378139161461,0.0320504070273761,0.999994274611978
"AP000695.2",47.2926212414337,-1.18011458508699,0.551047673733475,-2.14158346244608,0.0322270156808995,0.999994274611978
"GDF9",7.5183442267666,3.07719986872787,1.43725910198277,2.14101957293763,0.032272459686654,0.999994274611978
"AL391244.2",2.49268389018492,4.52488568586391,2.11428899349951,2.14014531588439,0.0323430248513228,NA
"BHLHB9",92.5288079715209,-0.831501100427142,0.388632944423972,-2.13955381898872,0.0323908421298223,0.999994274611978
"FAM111A",282.978865664059,1.26857847429455,0.593271727073738,2.13827562717628,0.0324943794890264,0.999994274611978
"AC093616.1",57.4665747891011,-1.44490503879166,0.675889457117984,-2.13778307025646,0.0325343536776987,0.999994274611978
"MRI1",149.495116804312,1.5453646856834,0.723148736112904,2.13699424269217,0.032598459894982,0.999994274611978
"TMX2",2334.55707739418,-0.894451513178948,0.418638157899977,-2.13657426180596,0.0326326348957288,0.999994274611978
"EGR2",100.581687099726,1.90328474087975,0.89093417516033,2.13627986662117,0.032656608931229,0.999994274611978
"RASSF8",378.039051027097,0.847554180669219,0.397910797637029,2.13001050914519,0.0331707457517631,0.999994274611978
"SCYL1",3816.72357914695,-0.954639303764313,0.448789118946585,-2.12714449495808,0.0334080792513361,0.999994274611978
"DNAJC14",1614.51151527963,-0.704125781016727,0.332200668545917,-2.11957966279469,0.034041509060137,0.999994274611978
"RPS6KL1",43.5952621968121,1.63538858239934,0.771733205520808,2.11911133368389,0.034081059123084,0.999994274611978
"ZNF324",360.056310729062,-0.87889918130615,0.415001249902167,-2.11782297405934,0.0341900628885147,0.999994274611978
"AC005019.2",2.58528941854038,4.56842602349655,2.15811199259206,2.1168623496733,0.0342715318643001,NA
"PRDM2",811.812346033234,-0.983988144670501,0.464839832388873,-2.11683267247916,0.0342740513778112,0.999994274611978
"YBX1P2",42.4974663335791,-1.00098291599168,0.472969224351349,-2.11638065323271,0.0343124461593881,0.999994274611978
"AC244669.2",33.5739652082041,8.26942474214535,3.90797696143816,2.1160372294268,0.0343416413442291,0.999994274611978
"SDHAP3",5.24153691407764,-6.07449205164164,2.87181007026661,-2.11521371644111,0.0344117364163066,0.999994274611978
"LINC01426",224.288211906579,-0.997389782996053,0.471886225782495,-2.11362342976245,0.0345474430759634,0.999994274611978
"TNFRSF14-AS1",49.732903518533,1.61124042408806,0.762691118574525,2.11257268486289,0.0346373587006063,0.999994274611978
"CACNG8",12.7633065379272,-2.72113457269035,1.28982994702596,-2.10968475260218,0.0348855186906759,0.999994274611978
"INCENP",454.204389130602,-1.22647548754808,0.58136967421706,-2.10963100061901,0.0348901519521037,0.999994274611978
"EREG",98.7442203284048,0.905521144818495,0.429344499535162,2.10907824788456,0.0349378280887398,0.999994274611978
"AC093512.2",2249.36677977696,1.2213888409707,0.579206663125448,2.10872719312306,0.0349681362052955,0.999994274611978
"AC234582.2",5.19450509940225,-6.06178488835363,2.87574821414672,-2.10789834052014,0.0350397838099746,0.999994274611978
"CCDC39",25.7968525520201,1.23568222125574,0.586953616136757,2.10524679852698,0.0352698305010563,0.999994274611978
"LINC00900",35.193454881625,1.87080969242735,0.889677437211709,2.10279547865186,0.035483651436089,0.999994274611978
"SCARB2",9735.52590835673,1.31354960042279,0.625050886017989,2.101508260857,0.0355963735996695,0.999994274611978
"FAXC",77.2811479128023,1.57004134798509,0.747104787797268,2.1015008518606,0.035597023291548,0.999994274611978
"FAM228B",285.781397265899,0.700130938838161,0.33323332846251,2.10102315416187,0.0356389337658978,0.999994274611978
"MSRB3",3323.42580781032,-0.888658941389928,0.423387645587926,-2.09892506465538,0.0358235069586512,0.999994274611978
"MSANTD4",1227.31000772182,0.650617332942407,0.309991349165442,2.09882415975155,0.0358324042764204,0.999994274611978
"PLEKHA2",1032.56203341624,1.06607102916724,0.508334257648164,2.09718509647466,0.0359771932754254,0.999994274611978
"TK2",2003.71771010322,-0.568666091850515,0.271478071846432,-2.09470359054338,0.0361973498636003,0.999994274611978
"PCDHGA4",598.613269378608,-1.54770966169993,0.739284377501371,-2.0935241008756,0.0363023949427414,0.999994274611978
"PCDHGB2",327.701114209447,-0.898240488451871,0.429064128608289,-2.09348772959744,0.0363056382855872,0.999994274611978
"CLK4",258.86844008271,0.711154378177288,0.339824382625686,2.09271145490646,0.036374920083927,0.999994274611978
"LINC02223",10.6775179491944,3.22982163275025,1.54364189221895,2.09233867584887,0.0364082302952908,0.999994274611978
"CCDC51",347.306908128792,-1.40421506955338,0.671622795512547,-2.0907793465851,0.0365478483465812,0.999994274611978
"P2RY6",249.26870044497,-0.972337640234607,0.465656099257769,-2.08810244681528,0.0367885943917638,0.999994274611978
"AL049795.2",28.3906668125845,-1.12910195145861,0.540968890735116,-2.08718462520883,0.0368714487247565,0.999994274611978
"SLC7A6",843.053979739695,-1.09476864382082,0.524696357445063,-2.08648035818592,0.0369351325984719,0.999994274611978
"CCDC173",7.09523516523102,2.99090975264908,1.43374851182836,2.08607697094309,0.0369716513671165,0.999994274611978
"AC006128.1",62.6965325666456,1.29627166861065,0.62147451235608,2.08580021036798,0.0369967243663324,0.999994274611978
"POFUT1",569.954071174495,-0.751013445098119,0.360143103098169,-2.08531952614793,0.0370403061494615,0.999994274611978
"MYO7A",5.1217632177875,3.85237688349566,1.84747663186027,2.08521007360001,0.0370502358975524,0.999994274611978
"AP003108.3",216.105553925886,-1.34603645162677,0.645537877534497,-2.08513938294014,0.0370566502963737,0.999994274611978
"GPRC5C",37.4729942279735,1.99736480883895,0.958230167671898,2.0844311484074,0.037120966989781,0.999994274611978
"CDK5R1",189.771170951823,0.668834755896728,0.321012495202881,2.08351626772043,0.0372041904445194,0.999994274611978
"CROCCP2",330.800212642233,1.53925494619844,0.738921034784637,2.08311155554946,0.0372410563210687,0.999994274611978
"CATSPERE",10.1346946327492,2.95130169983132,1.41680112758051,2.08307407608525,0.0372444719579455,0.999994274611978
"SLC25A12",1513.26707862902,-1.23048116694711,0.591385811139124,-2.08067414498323,0.0374637421778152,0.999994274611978
"NPTX1",662.106986461667,1.07110874117762,0.515055842583548,2.07959730309025,0.0375624845696495,0.999994274611978
"COMMD2",2632.8898781182,0.785336283527785,0.377881038086219,2.07826327434985,0.0376851170713275,0.999994274611978
"SPON1",683.01413079771,1.09352719068089,0.526197386042822,2.07816918077943,0.0376937796030055,0.999994274611978
"ABCA9-AS1",2.49609131370714,4.52152937567353,2.17608750466504,2.07782516373096,0.0377254652485195,NA
"CIITA",647.481606093986,1.14715075015669,0.55258966613972,2.07595404049166,0.0378982018869357,0.999994274611978
"BLOC1S5-TXNDC5",10742.4816056035,1.4056621109632,0.677224979893365,2.07562058798324,0.0379290557704864,0.999994274611978
"DNAAF4-CCPG1",30.0698121548291,8.11037329534072,3.9081188339152,2.07526271334376,0.0379621931653331,0.999994274611978
"TIAL1",2676.7859284081,1.20976789639442,0.583245738529758,2.07419928938357,0.038060806211957,0.999994274611978
"TREM1",250.72427849244,1.34870177063042,0.650654316454111,2.07283919667279,0.0381872472405272,0.999994274611978
"SNORD26",9.28416318381928,2.8166407754301,1.35976468683049,2.07141779949844,0.0383197689213372,0.999994274611978
"AC003006.1",19.4662253005846,-1.63174060648429,0.78809844018932,-2.07047815764273,0.0384075894075398,0.999994274611978
"ATP1A1-AS1",91.2104279634566,0.782902316345006,0.378208356381411,2.07002913377058,0.0384496162974711,0.999994274611978
"DUX4L51",21.1960906854635,-1.49063375775654,0.721111035443784,-2.0671348578644,0.0387214483155975,0.999994274611978
"GFRA1",239.424649974161,1.21657588558715,0.588790356533684,2.06622929891269,0.0388068335965543,0.999994274611978
"TPGS1",381.372479245754,-0.680969157063544,0.329773558139138,-2.06495984974098,0.0389267994030442,0.999994274611978
"AL392083.1",5.1646005995574,3.62260280029501,1.75505833769285,2.06409252757785,0.0390089443267279,0.999994274611978
"SYT2",3.10263222917189,-3.73336587447783,1.80951148459019,-2.0631899306919,0.0390945864480787,0.999994274611978
"ARMC2",226.063281665217,-0.999786229579917,0.484892380737227,-2.06187242633066,0.039219883338207,0.999994274611978
"RF02142",6.13997555869376,-3.97560760329265,1.92835711687617,-2.06165526525134,0.039240568424156,0.999994274611978
"U47924.2",487.289004520279,1.07241559558125,0.520340510088108,2.06098809296947,0.0393041760573203,0.999994274611978
"MT-ND4",85349.2717169653,0.687853567785603,0.333982837006076,2.0595476520642,0.0394418050498084,0.999994274611978
"AL645940.1",3.5952694851439,5.04741876007359,2.45258598292198,2.05799869819861,0.0395902583652093,0.999994274611978
"GDF7",3.61730778717254,5.04860264605034,2.45490353921488,2.05653809422792,0.0397306783208056,0.999994274611978
"AC107871.1",54.0665189865744,1.60180384598422,0.779123401627991,2.05590519118951,0.0397916556542229,0.999994274611978
"AC073130.1",2.53390490095893,4.52102405744679,2.2012821990449,2.05381393599075,0.0399937036071133,NA
"PIFO",27.6051565281943,1.82664365364307,0.891951554363153,2.04791801158672,0.0405680336863785,0.999994274611978
"AC093525.1",2.94967159827368,-5.24598797860478,2.56225530497108,-2.04741032965252,0.0406178130016388,0.999994274611978
"SULF1",52015.2922889611,-0.92630604959876,0.452916573938071,-2.04520236816376,0.0408349111230129,0.999994274611978
"IRF2",899.60156810751,-0.924963196656019,0.452766486307205,-2.04291444846124,0.0410609077804524,0.999994274611978
"TRIM47",695.267184818012,0.620244857935091,0.303636240515265,2.04272341431493,0.041079825636634,0.999994274611978
"AP000487.1",25.0156476501115,1.54215275727674,0.755036132450197,2.0424886849749,0.0411030806799058,0.999994274611978
"LYST",793.044788014072,-0.821475782641971,0.402312936026531,-2.04188259705325,0.0411631784453655,0.999994274611978
"PDP1",2080.42111340585,0.811028940856795,0.397531652652695,2.04016192281764,0.0413342008545131,0.999994274611978
"ZNF157",8.39695878105897,-1.93452554410254,0.948648384503716,-2.03924401886225,0.0414256796694804,0.999994274611978
"MTUS2",12.5140716992228,1.89171679531951,0.929403306794926,2.03541001144395,0.0418096348207687,0.999994274611978
"FAM186B",6.7848500261753,3.26798439027564,1.6056911736326,2.03525089004656,0.0418256348579382,0.999994274611978
"IL1RL1",189.723498793745,1.14365929150899,0.562418485813283,2.03346675181774,0.0420053893433929,0.999994274611978
"SPX",80.6993452595367,1.54762930347261,0.761119750943847,2.0333584847239,0.0420163184162819,0.999994274611978
"AC104662.2",16.0792984498005,2.25428259641887,1.10877040905335,2.03313740880183,0.0420386425032477,0.999994274611978
"MCF2L",5.60783785474958,3.11197574498447,1.53354819353023,2.02926504567209,0.0424313015285132,0.999994274611978
"GSDMC",7.97213206494237,-3.23830384545667,1.59621807143712,-2.02873523574453,0.0424852649379192,0.999994274611978
"MYEOV",222.666378817366,-0.922230786265212,0.454844330206424,-2.02757454588182,0.0426036890686009,0.999994274611978
